"method.set"	"coverage.set"	"smaller.set"	"bigger.set"	"truemean.set"	"bootmean.set"	"n.set"	"B.set"	"round.set"	"difference.set"	"length.set"	"distribution.set"
3	0.74	0	0	9.888	8.44491756040319	50	100	100	1.44308243959681	-4.47067612902139	"normal"
1	0.74	0	0.01	9.888	8.47216632522479	50	100	100	1.41583367477521	-3.79924906436699	"normal"
2	0.72	0	0.03	9.888	8.52319126091074	50	100	100	1.36480873908926	-4.41082702274554	"normal"
3	0.75	0	0	9.888	8.50289126688481	50	100	100	1.38510873311519	-4.74261794128313	"normal"
1	0.75	0	0.01	9.888	8.35096613599622	50	100	100	1.53703386400378	-3.7060437856331	"normal"
2	0.73	0	0.03	9.888	8.48813964855953	50	100	100	1.39986035144047	-5.22236839959559	"normal"
3	0.76	0	0	9.888	8.38595300801225	50	100	100	1.50204699198775	-4.11530828197931	"normal"
1	0.76	0	0.01	9.888	8.27101603613373	50	100	100	1.61698396386627	-3.69337908279617	"normal"
2	0.74	0	0.03	9.888	8.40896991073945	50	100	100	1.47903008926055	-3.86827525863246	"normal"
3	0.77	0	0	9.888	8.39864660223663	50	100	100	1.48935339776337	-5.03870749289118	"normal"
1	0.77	0	0.01	9.888	8.71792714727724	50	100	100	1.17007285272276	-4.91692929574368	"normal"
2	0.75	0	0.03	9.888	8.40849707003375	50	100	100	1.47950292996625	-4.29913959532807	"normal"
3	0.78	0	0	9.888	8.52691057050211	50	100	100	1.36108942949789	-3.80337452161853	"normal"
1	0.78	0	0.01	9.888	8.41886321459423	50	100	100	1.46913678540577	-4.53263055297219	"normal"
2	0.76	0	0.03	9.888	8.40286950907822	50	100	100	1.48513049092178	-4.79216321453978	"normal"
3	0.79	0	0	9.888	8.30726551240727	50	100	100	1.58073448759273	-5.23270772247559	"normal"
1	0.79	0	0.01	9.888	8.32309368615159	50	100	100	1.56490631384841	-4.95018176222471	"normal"
2	0.77	0	0.03	9.888	8.39211130437477	50	100	100	1.49588869562523	-4.34780094713077	"normal"
3	0.8	0	0	9.888	8.24086752703348	50	100	100	1.64713247296652	-4.71936081203788	"normal"
1	0.8	0	0.01	9.888	8.33580890131622	50	100	100	1.55219109868378	-4.215313814128	"normal"
2	0.78	0	0.03	9.888	8.44245464305329	50	100	100	1.44554535694671	-4.42992854617223	"normal"
3	0.81	0	0	9.888	8.28351783898519	50	100	100	1.60448216101481	-4.89651734785784	"normal"
1	0.81	0	0.01	9.888	8.39984615851128	50	100	100	1.48815384148872	-4.19365262911867	"normal"
2	0.79	0	0.03	9.888	8.39970942953776	50	100	100	1.48829057046224	-4.51786435304077	"normal"
3	0.82	0	0	9.888	8.45887025524482	50	100	100	1.42912974475518	-4.27498805407008	"normal"
1	0.82	0	0.01	9.888	8.67988538350536	50	100	100	1.20811461649464	-4.52428901336994	"normal"
2	0.8	0	0.03	9.888	8.39856225545009	50	100	100	1.48943774454991	-3.73273368643093	"normal"
3	0.83	0	0	9.888	8.47737883247963	50	100	100	1.41062116752037	-4.33275173031462	"normal"
1	0.83	0	0.01	9.888	8.52408078002483	50	100	100	1.36391921997517	-4.05419732219118	"normal"
2	0.81	0	0.03	9.888	8.4993377142757	50	100	100	1.3886622857243	-3.93710955064739	"normal"
3	0.84	0	0	9.888	8.38871985200504	50	100	100	1.49928014799496	-4.25282809916677	"normal"
1	0.83	0	0.02	9.888	8.29073270893092	50	100	100	1.59726729106908	-3.34331456352885	"normal"
2	0.82	0	0.03	9.888	8.42466068699841	50	100	100	1.46333931300159	-4.21440345157544	"normal"
3	0.85	0	0	9.888	8.18106434074269	50	100	100	1.70693565925731	-5.44138123441992	"normal"
1	0.84	0	0.02	9.888	8.59688910570553	50	100	100	1.29111089429447	-3.65024476751271	"normal"
2	0.83	0	0.03	9.888	8.35997837301388	50	100	100	1.52802162698612	-4.08620937885799	"normal"
3	0.86	0	0	9.888	8.12225851163505	50	100	100	1.76574148836495	-4.51932043551177	"normal"
1	0.85	0	0.02	9.888	8.51830796876294	50	100	100	1.36969203123706	-4.07325889976137	"normal"
2	0.84	0	0.03	9.888	8.32362538440503	50	100	100	1.56437461559497	-4.84601952167051	"normal"
3	0.87	0	0	9.888	8.44068689020562	50	100	100	1.44731310979438	-4.55337259079619	"normal"
1	0.86	0	0.02	9.888	8.35946999741521	50	100	100	1.52853000258479	-4.10401085149556	"normal"
2	0.85	0	0.03	9.888	8.3631512691404	50	100	100	1.5248487308596	-4.5996378082714	"normal"
3	0.88	0	0	9.888	8.48983935720182	50	100	100	1.39816064279818	-4.32350569065299	"normal"
1	0.87	0	0.02	9.888	8.76217781797457	50	100	100	1.12582218202543	-4.21206407900802	"normal"
2	0.86	0	0.03	9.888	8.40633382807139	50	100	100	1.48166617192861	-3.90017896757589	"normal"
3	0.89	0	0	9.888	8.44409172336856	50	100	100	1.44390827663144	-4.07077542849832	"normal"
1	0.88	0	0.02	9.888	8.30222451503184	50	100	100	1.58577548496816	-5.00151414430815	"normal"
2	0.87	0	0.03	9.888	8.34015075586866	50	100	100	1.54784924413134	-4.60110472491103	"normal"
3	0.9	0	0	9.888	8.41367239677726	50	100	100	1.47432760322274	-4.60739208394624	"normal"
1	0.89	0	0.02	9.888	8.31146065020281	50	100	100	1.57653934979719	-4.64936371391285	"normal"
2	0.88	0	0.03	9.888	8.41371015414049	50	100	100	1.47428984585951	-4.07847319757245	"normal"
3	0.91	0	0	9.888	8.6453992451716	50	100	100	1.2426007548284	-4.46742610846526	"normal"
1	0.9	0	0.02	9.888	8.24579318317927	50	100	100	1.64220681682073	-3.94625133146709	"normal"
2	0.89	0	0.03	9.888	8.41142324864176	50	100	100	1.47657675135824	-4.34365223928727	"normal"
3	0.92	0	0	9.888	8.31776260719378	50	100	100	1.57023739280622	-5.03575454603858	"normal"
1	0.91	0	0.02	9.888	8.2567939574357	50	100	100	1.6312060425643	-4.38824764346871	"normal"
2	0.9	0	0.03	9.888	8.4881800840663	50	100	100	1.3998199159337	-3.8899417089541	"normal"
3	0.93	0	0	9.888	8.36497364314128	50	100	100	1.52302635685872	-4.35992437958899	"normal"
1	0.92	0	0.02	9.888	8.3995894761318	50	100	100	1.4884105238682	-4.2635170976454	"normal"
2	0.91	0	0.03	9.888	8.39300100653283	50	100	100	1.49499899346717	-3.95725201084938	"normal"
3	0.94	0	0	9.888	8.32881592637775	50	100	100	1.55918407362225	-4.21913242650178	"normal"
1	0.93	0	0.02	9.888	8.18017249324154	50	100	100	1.70782750675846	-4.30429591530038	"normal"
2	0.92	0	0.03	9.888	8.45102676223397	50	100	100	1.43697323776603	-4.43711798057521	"normal"
3	0.95	0	0	9.888	8.39936111377712	50	100	100	1.48863888622288	-4.51944045446749	"normal"
1	0.94	0	0.02	9.888	8.26195182365512	50	100	100	1.62604817634488	-4.21561698431862	"normal"
2	0.93	0	0.03	9.888	8.52476988380417	50	100	100	1.36323011619583	-4.8823916543203	"normal"
3	0.96	0	0	9.888	8.33085449206049	50	100	100	1.55714550793951	-4.18811416674626	"normal"
1	0.95	0	0.02	9.888	8.28302193421174	50	100	100	1.60497806578826	-3.86493344907647	"normal"
2	0.94	0	0.03	9.888	8.51434350603884	50	100	100	1.37365649396116	-4.07865421236086	"normal"
3	0.97	0	0	9.888	8.43835365168906	50	100	100	1.44964634831094	-5.15993919303341	"normal"
1	0.96	0	0.02	9.888	8.4817735113883	50	100	100	1.4062264886117	-4.10515594865687	"normal"
2	0.95	0	0.03	9.888	8.33251181721096	50	100	100	1.55548818278904	-4.52900727796256	"normal"
3	0.98	0	0	9.888	8.29631623582624	50	100	100	1.59168376417376	-4.26465409159602	"normal"
1	0.97	0	0.02	9.888	8.64955446711356	50	100	100	1.23844553288644	-4.09891123904577	"normal"
2	0.96	0	0.03	9.888	8.43433629135362	50	100	100	1.45366370864638	-4.3307803840053	"normal"
3	0.99	0	0	9.888	8.43047257667149	50	100	100	1.45752742332851	-4.74121172329915	"normal"
1	0.98	0	0.02	9.888	8.46577736386909	50	100	100	1.42222263613091	-3.88497134330913	"normal"
2	0.97	0	0.03	9.888	8.35984049629641	50	100	100	1.52815950370359	-3.77087123920084	"normal"
3	1	0	0	9.888	8.47864570827891	50	100	100	1.40935429172109	-4.78241845634957	"normal"
1	0.1	0	0	9.888	9.58793795635566	50	10	10	0.300062043644344	-3.18398564868921	"normal"
2	0.1	0	0	9.888	10.0600175017622	50	10	10	-0.172017501762195	-4.31146411309567	"normal"
3	0.1	0	0	9.888	10.1241880422575	50	10	10	-0.236188042257476	-2.87061766664694	"normal"
1	0.2	0	0	9.888	9.55862408163462	50	10	10	0.329375918365384	-2.51258641058261	"normal"
2	0.2	0	0	9.888	10.3221769165061	50	10	10	-0.43417691650615	-5.0656961715814	"normal"
3	0.2	0	0	9.888	9.27515202642505	50	10	10	0.612847973574953	-2.85345947421359	"normal"
1	0.3	0	0	9.888	9.89793932547396	50	10	10	-0.00993932547395637	-3.40844505471832	"normal"
2	0.3	0	0	9.888	9.71253030742165	50	10	10	0.175469692578346	-2.59945567228403	"normal"
3	0.3	0	0	9.888	10.2355814700637	50	10	10	-0.347581470063703	-2.85591581205995	"normal"
1	0.4	0	0	9.888	9.54154275497594	50	10	10	0.346457245024057	-4.8097067413713	"normal"
2	0.4	0	0	9.888	9.84251983132158	50	10	10	0.0454801686784183	-3.06703540306687	"normal"
3	0.4	0	0	9.888	10.3209725851104	50	10	10	-0.432972585110354	-4.62553785168332	"normal"
1	0.5	0	0	9.888	9.19176323422074	50	10	10	0.696236765779259	-4.28887836805631	"normal"
2	0.5	0	0	9.888	9.73706259273666	50	10	10	0.150937407263338	-3.03511028997741	"normal"
3	0.5	0	0	9.888	9.16248454075786	50	10	10	0.725515459242141	-2.79039548176874	"normal"
1	0.6	0	0	9.888	10.2708097282621	50	10	10	-0.382809728262149	-2.42132492405569	"normal"
2	0.6	0	0	9.888	9.92462151362638	50	10	10	-0.0366215136263754	-2.6097986503938	"normal"
3	0.6	0	0	9.888	9.53073512909003	50	10	10	0.357264870909971	-2.37350683959045	"normal"
1	0.7	0	0	9.888	9.4624870657441	50	10	10	0.425512934255904	-2.69748084502771	"normal"
2	0.7	0	0	9.888	9.25307841430574	50	10	10	0.634921585694258	-2.65673810290653	"normal"
3	0.7	0	0	9.888	9.61964116488915	50	10	10	0.268358835110849	-2.2093799319439	"normal"
1	0.8	0	0	9.888	9.70691072396585	50	10	10	0.181089276034147	-4.61083094512214	"normal"
2	0.8	0	0	9.888	9.93489535031357	50	10	10	-0.0468953503135676	-2.69757100704021	"normal"
3	0.8	0	0	9.888	9.9678146580244	50	10	10	-0.0798146580243966	-3.51178682935394	"normal"
1	0.9	0	0	9.888	10.2162921467464	50	10	10	-0.328292146746403	-3.44971313636079	"normal"
2	0.9	0	0	9.888	10.0925480614772	50	10	10	-0.204548061477249	-3.82848783889852	"normal"
3	0.9	0	0	9.888	9.39049057341705	50	10	10	0.497509426582946	-2.89627504057451	"normal"
1	1	0	0	9.888	9.99045499301031	50	10	10	-0.102454993010312	-2.80600983465552	"normal"
2	1	0	0	9.888	9.46613733970555	50	10	10	0.421862660294449	-2.69772485116926	"normal"
3	1	0	0	9.888	9.25151271868252	50	10	10	0.636487281317478	-3.0912860869776	"normal"
1	0.1	0	0	9.888	9.82258082528829	50	100	10	0.065419174711705	-4.20758084152272	"normal"
2	0.1	0	0	9.888	9.8297924352646	50	100	10	0.0582075647353992	-4.29555928258605	"normal"
3	0.1	0	0	9.888	9.83686591243629	50	100	10	0.0511340875637138	-4.67157487118737	"normal"
1	0.2	0	0	9.888	9.80744614975861	50	100	10	0.0805538502413849	-4.0377808294947	"normal"
2	0.2	0	0	9.888	9.83740403943744	50	100	10	0.0505959605625605	-4.59209532035113	"normal"
3	0.2	0	0	9.888	9.86760024182368	50	100	10	0.0203997581763247	-4.44908695608324	"normal"
1	0.3	0	0	9.888	9.89792230613897	50	100	10	-0.00992230613897505	-4.54938492891124	"normal"
2	0.3	0	0	9.888	9.89214518114677	50	100	10	-0.0041451811467681	-4.2959312139846	"normal"
3	0.3	0	0	9.888	9.80989716759227	50	100	10	0.0781028324077315	-4.42839778374458	"normal"
1	0.4	0	0	9.888	10.0462157920979	50	100	10	-0.158215792097932	-5.3377788281377	"normal"
2	0.4	0	0	9.888	9.87291782572204	50	100	10	0.0150821742779588	-4.34060277338573	"normal"
3	0.4	0	0	9.888	9.83366237104612	50	100	10	0.0543376289538795	-5.20837342352845	"normal"
1	0.5	0	0	9.888	9.85800525704675	50	100	10	0.0299947429532477	-3.96937842254501	"normal"
2	0.5	0	0	9.888	9.84950578899508	50	100	10	0.0384942110049185	-4.02561319068315	"normal"
3	0.5	0	0	9.888	9.92959298411854	50	100	10	-0.041592984118541	-4.41151699595454	"normal"
1	0.6	0	0	9.888	9.83935874002422	50	100	10	0.0486412599757831	-4.54633018276463	"normal"
2	0.6	0	0	9.888	9.88684489027056	50	100	10	0.00115510972944222	-4.76454459896568	"normal"
3	0.6	0	0	9.888	9.96437870142044	50	100	10	-0.0763787014204365	-4.36460457433376	"normal"
1	0.7	0	0	9.888	9.91753599198207	50	100	10	-0.0295359919820726	-4.91648299069452	"normal"
2	0.7	0	0	9.888	9.88723075208644	50	100	10	0.00076924791355637	-4.52756690099635	"normal"
3	0.7	0	0	9.888	9.60979911640617	50	100	10	0.278200883593827	-4.94640400505607	"normal"
1	0.8	0	0	9.888	9.73950304146727	50	100	10	0.148496958532734	-5.47214293379626	"normal"
2	0.8	0	0	9.888	9.75666115087664	50	100	10	0.13133884912336	-4.72165595697478	"normal"
3	0.8	0	0	9.888	10.0733606697658	50	100	10	-0.185360669765801	-4.21335979187896	"normal"
1	0.9	0	0	9.888	9.92002458237891	50	100	10	-0.0320245823789147	-4.24687871300154	"normal"
2	0.9	0	0	9.888	9.84058206941932	50	100	10	0.0474179305806803	-4.11740117575016	"normal"
3	0.9	0	0	9.888	9.67416389107942	50	100	10	0.213836108920583	-5.27855996613551	"normal"
1	1	0	0	9.888	9.84504319458109	50	100	10	0.042956805418914	-4.18945905232467	"normal"
2	1	0	0	9.888	9.82182115434007	50	100	10	0.066178845659925	-4.82467422956626	"normal"
3	1	0	0	9.888	9.7401813516006	50	100	10	0.147818648399403	-4.27669808855919	"normal"
1	0.01	0	0	9.888	10.3073246095108	50	10	100	-0.419324609510763	-3.4855990960783	"normal"
2	0.01	0	0	9.888	10.2197902856238	50	10	100	-0.33179028562378	-4.1795390896342	"normal"
3	0.01	0	0	9.888	9.40509174732905	50	10	100	0.482908252670949	-3.57204493274657	"normal"
1	0.02	0	0	9.888	8.97819113489306	50	10	100	0.909808865106935	-4.29548304922536	"normal"
2	0.02	0	0	9.888	10.2107168531906	50	10	100	-0.322716853190599	-1.53528573213846	"normal"
3	0.02	0	0	9.888	9.72777936836928	50	10	100	0.160220631630724	-2.44626827031329	"normal"
1	0.03	0	0	9.888	9.01137353795283	50	10	100	0.876626462047174	-3.5871939433821	"normal"
2	0.03	0	0	9.888	9.55278095777939	50	10	100	0.335219042220608	-1.37253013070087	"normal"
3	0.03	0	0	9.888	9.88534205271523	50	10	100	0.00265794728477431	-4.67863585032028	"normal"
1	0.04	0	0	9.888	10.5670703605074	50	10	100	-0.67907036050739	-4.6104478583058	"normal"
2	0.04	0	0	9.888	10.023586354246	50	10	100	-0.135586354246024	-2.05253133319709	"normal"
3	0.04	0	0	9.888	9.30575489271115	50	10	100	0.582245107288854	-3.81514352046791	"normal"
1	0.05	0	0	9.888	9.7798446096414	50	10	100	0.108155390358599	-2.71945767805724	"normal"
2	0.05	0	0	9.888	9.95127888848547	50	10	100	-0.0632788884854669	-4.75957067102975	"normal"
3	0.05	0	0	9.888	9.31121682118936	50	10	100	0.576783178810643	-3.14280620734163	"normal"
1	0.06	0	0	9.888	9.95392621198406	50	10	100	-0.0659262119840562	-2.76195010465551	"normal"
2	0.06	0	0	9.888	9.8648667893972	50	10	100	0.0231332106028006	-2.89184178085939	"normal"
3	0.06	0	0	9.888	9.27376355006452	50	10	100	0.614236449935484	-2.97207002819711	"normal"
1	0.07	0	0	9.888	9.11658658727075	50	10	100	0.771413412729249	-3.66966262137914	"normal"
2	0.07	0	0	9.888	10.3197128804415	50	10	100	-0.431712880441536	-5.51914901429667	"normal"
3	0.07	0	0	9.888	9.53348113967954	50	10	100	0.354518860320459	-2.71806888715067	"normal"
1	0.08	0	0	9.888	9.56810027076157	50	10	100	0.319899729238434	-3.92464515514043	"normal"
2	0.08	0	0	9.888	9.77427898646777	50	10	100	0.113721013532226	-2.78754118093869	"normal"
3	0.08	0	0	9.888	9.30068367019895	50	10	100	0.587316329801046	-3.11949853354735	"normal"
1	0.09	0	0	9.888	9.90864739616729	50	10	100	-0.0206473961672877	-3.26001897415653	"normal"
2	0.09	0	0	9.888	10.1012282055452	50	10	100	-0.213228205545164	-2.12152703569357	"normal"
3	0.09	0	0	9.888	10.7195867704501	50	10	100	-0.831586770450086	-2.63547791198969	"normal"
1	0.1	0	0	9.888	9.6401957777975	50	10	100	0.247804222202499	-6.04311853071712	"normal"
2	0.1	0	0	9.888	9.8092455553573	50	10	100	0.0787544446427049	-4.15505302850668	"normal"
3	0.1	0	0	9.888	9.39480762682914	50	10	100	0.493192373170858	-3.59572050046139	"normal"
1	0.11	0	0	9.888	10.541753237677	50	10	100	-0.653753237677023	-3.27231587691865	"normal"
2	0.11	0	0	9.888	10.018514017636	50	10	100	-0.130514017636042	-2.74370790018865	"normal"
3	0.11	0	0	9.888	10.1208863134769	50	10	100	-0.232886313476909	-3.58710396987833	"normal"
1	0.12	0	0	9.888	9.36134999166347	50	10	100	0.526650008336526	-2.46277350023923	"normal"
2	0.12	0	0	9.888	9.71657313171975	50	10	100	0.17142686828025	-4.13041626930193	"normal"
3	0.12	0	0	9.888	9.44997069513498	50	10	100	0.438029304865017	-3.5127501463441	"normal"
1	0.13	0	0	9.888	9.70448094381591	50	10	100	0.183519056184094	-3.42150530842673	"normal"
2	0.13	0	0	9.888	9.53131795733144	50	10	100	0.356682042668561	-2.25223392215672	"normal"
3	0.13	0	0	9.888	10.3693545964021	50	10	100	-0.481354596402111	-3.87420112357825	"normal"
1	0.14	0	0	9.888	10.3519533766297	50	10	100	-0.463953376629714	-4.25114499911605	"normal"
2	0.14	0	0	9.888	9.87939060626479	50	10	100	0.00860939373521319	-3.60346860070481	"normal"
3	0.14	0	0	9.888	9.41542203372525	50	10	100	0.472577966274747	-3.13207545619852	"normal"
1	0.15	0	0	9.888	9.81634640587634	50	10	100	0.0716535941236618	-3.38111425522192	"normal"
2	0.15	0	0	9.888	9.50164737387301	50	10	100	0.386352626126985	-2.71982739279244	"normal"
3	0.15	0	0	9.888	9.50670496177929	50	10	100	0.381295038220708	-2.35259214003559	"normal"
1	0.16	0	0	9.888	9.96977125218981	50	10	100	-0.0817712521898066	-3.11339807079111	"normal"
2	0.16	0	0	9.888	9.63294762854164	50	10	100	0.255052371458364	-4.70972548854253	"normal"
3	0.16	0	0	9.888	10.1558954005394	50	10	100	-0.267895400539432	-3.45820688720125	"normal"
1	0.17	0	0	9.888	9.8793480699336	50	10	100	0.00865193006640297	-5.52247865797212	"normal"
2	0.17	0	0	9.888	10.0536857897894	50	10	100	-0.16568578978942	-1.58460043072091	"normal"
3	0.17	0	0	9.888	10.6263028310201	50	10	100	-0.738302831020105	-4.27598029278649	"normal"
1	0.18	0	0	9.888	9.10175945508119	50	10	100	0.786240544918812	-2.38457479628815	"normal"
2	0.18	0	0	9.888	10.3373053281505	50	10	100	-0.449305328150473	-2.5413200641689	"normal"
3	0.18	0	0	9.888	9.86111352501754	50	10	100	0.0268864749824598	-2.98033445781442	"normal"
1	0.19	0	0	9.888	9.86359063799223	50	10	100	0.0244093620077717	-3.68027729155051	"normal"
2	0.19	0	0	9.888	9.81108437813931	50	10	100	0.0769156218606888	-3.73331208250983	"normal"
3	0.19	0	0	9.888	9.93871417215202	50	10	100	-0.0507141721520181	-3.6534232467744	"normal"
1	0.2	0	0	9.888	9.20935361839517	50	10	100	0.678646381604826	-3.15124181027466	"normal"
2	0.2	0	0	9.888	10.2664407165565	50	10	100	-0.378440716556494	-2.55027188680168	"normal"
3	0.2	0	0	9.888	9.67195963193234	50	10	100	0.216040368067663	-2.3811290641316	"normal"
1	0.21	0	0	9.888	10.1007313060002	50	10	100	-0.212731306000215	-3.43992876743316	"normal"
2	0.21	0	0	9.888	9.85338187760876	50	10	100	0.0346181223912385	-2.60926187437621	"normal"
3	0.21	0	0	9.888	9.85277711158697	50	10	100	0.0352228884130312	-3.02859272641824	"normal"
1	0.22	0	0	9.888	9.65803742064804	50	10	100	0.229962579351962	-2.71557467924013	"normal"
2	0.22	0	0	9.888	9.71102832753992	50	10	100	0.176971672460077	-2.65707464104001	"normal"
3	0.22	0	0	9.888	10.0273037379825	50	10	100	-0.139303737982452	-4.15878448601335	"normal"
1	0.23	0	0	9.888	9.87247125085272	50	10	100	0.0155287491472844	-5.92642650609178	"normal"
2	0.23	0	0	9.888	10.2353771136657	50	10	100	-0.347377113665662	-1.80877246992367	"normal"
3	0.23	0	0	9.888	9.47982135836009	50	10	100	0.408178641639914	-4.03324925177325	"normal"
1	0.24	0	0	9.888	10.4549213863057	50	10	100	-0.566921386305745	-2.55368239991673	"normal"
2	0.24	0	0	9.888	9.44898797052857	50	10	100	0.439012029471426	-3.63306553967421	"normal"
3	0.24	0	0	9.888	10.1544153196115	50	10	100	-0.266415319611468	-2.21804615725354	"normal"
1	0.25	0	0	9.888	9.2408172126503	50	10	100	0.647182787349697	-3.12719669031218	"normal"
2	0.25	0	0	9.888	9.5691977885671	50	10	100	0.318802211432899	-4.88681478389499	"normal"
3	0.25	0	0	9.888	9.78571617533672	50	10	100	0.10228382466328	-3.79742643991855	"normal"
1	0.26	0	0	9.888	9.82514759566967	50	10	100	0.0628524043303287	-2.71668818319365	"normal"
2	0.26	0	0	9.888	10.4010270649952	50	10	100	-0.513027064995239	-2.25474201950811	"normal"
3	0.26	0	0	9.888	9.41215030892154	50	10	100	0.475849691078464	-3.02191814405749	"normal"
1	0.27	0	0	9.888	9.59423848549493	50	10	100	0.293761514505066	-3.13269959309527	"normal"
2	0.27	0	0	9.888	9.84658975684634	50	10	100	0.041410243153658	-3.53361408897581	"normal"
3	0.27	0	0	9.888	9.08589644455357	50	10	100	0.802103555446429	-3.47905006504657	"normal"
1	0.28	0	0	9.888	10.0667134385588	50	10	100	-0.178713438558825	-4.17677800611376	"normal"
2	0.28	0	0	9.888	9.39526818538691	50	10	100	0.492731814613093	-5.43199491629216	"normal"
3	0.28	0	0	9.888	9.60856922777393	50	10	100	0.279430772226071	-4.05840605014443	"normal"
1	0.29	0	0	9.888	10.3982996542577	50	10	100	-0.510299654257741	-3.85579307953337	"normal"
2	0.29	0	0	9.888	9.49178644070463	50	10	100	0.396213559295374	-3.1358744369289	"normal"
3	0.29	0	0	9.888	9.74437343587979	50	10	100	0.143626564120208	-3.75339360514821	"normal"
1	0.3	0	0	9.888	10.0066464222561	50	10	100	-0.118646422256129	-4.33886045638798	"normal"
2	0.3	0	0	9.888	8.96367837185504	50	10	100	0.924321628144961	-4.44165453889534	"normal"
3	0.3	0	0	9.888	10.0159665383894	50	10	100	-0.127966538389371	-4.93902075347438	"normal"
1	0.31	0	0	9.888	10.1680356245286	50	10	100	-0.280035624528596	-4.19647918558453	"normal"
